id,created,lead_id,algorithm,country_code,position,partner,no_valid_offers
57263683,2023-08-20 03:49:50.235,ee148060-cfee-4b28-92cd-2333ca520a8a,scoring-model-1,PH,2,partner-d,false
57263683,2023-08-20 03:49:50.235,ee148060-cfee-4b28-92cd-2333ca520a8a,scoring-model-1,PH,3,partner-c,false
57263686,2023-08-20 03:49:51.468,e14bae18-8d27-451f-84f2-d8803a5ed28a,scoring-model-1,PH,0,partner-d,false
57263693,2023-08-20 03:49:58.918,074a25ee-467e-4fc4-8b0d-008f8bd146d2,scoring-model-1,PH,0,partner-d,false
57263693,2023-08-20 03:49:58.918,074a25ee-467e-4fc4-8b0d-008f8bd146d2,scoring-model-1,PH,1,partner-b,false
57263693,2023-08-20 03:49:58.918,074a25ee-467e-4fc4-8b0d-008f8bd146d2,scoring-model-1,PH,2,partner-a,false
57263719,2023-08-20 03:50:13.010,16a582be-b0c4-4526-91de-f85cc9904a17,scoring-model-1,PH,0,partner-b,false
57263719,2023-08-20 03:50:13.010,16a582be-b0c4-4526-91de-f85cc9904a17,scoring-model-1,PH,1,partner-d,false
57263732,2023-08-20 03:50:18.340,9156c6de-9c6f-4297-a2bc-7ecf43e7e705,scoring-model-1,PH,0,partner-b,false
57263732,2023-08-20 03:50:18.340,9156c6de-9c6f-4297-a2bc-7ecf43e7e705,scoring-model-1,PH,1,partner-d,false
57263732,2023-08-20 03:50:18.340,9156c6de-9c6f-4297-a2bc-7ecf43e7e705,scoring-model-1,PH,2,partner-a,false
57263732,2023-08-20 03:50:18.340,9156c6de-9c6f-4297-a2bc-7ecf43e7e705,scoring-model-1,PH,3,partner-c,false
57263746,2023-08-20 03:50:23.256,b035083c-19fa-4ec6-b9c6-43f839871629,scoring-model-1,PH,0,partner-b,false
57263746,2023-08-20 03:50:23.256,b035083c-19fa-4ec6-b9c6-43f839871629,scoring-model-1,PH,1,partner-a,false
57263757,2023-08-20 03:50:28.832,09aa0280-8173-43ad-bcc5-6bf6d80dcc8c,scoring-model-1,PH,0,partner-d,false
57263757,2023-08-20 03:50:28.832,09aa0280-8173-43ad-bcc5-6bf6d80dcc8c,scoring-model-1,PH,1,partner-a,false
57263757,2023-08-20 03:50:28.832,09aa0280-8173-43ad-bcc5-6bf6d80dcc8c,scoring-model-1,PH,2,partner-c,false
57263770,2023-08-20 03:50:33.286,a483177e-26ca-460c-9087-58f1550ac532,scoring-model-1,PH,0,partner-d,false
57263770,2023-08-20 03:50:33.286,a483177e-26ca-460c-9087-58f1550ac532,scoring-model-1,PH,1,partner-a,false
57263770,2023-08-20 03:50:33.286,a483177e-26ca-460c-9087-58f1550ac532,scoring-model-1,PH,2,partner-c,false
57263781,2023-08-20 03:50:41.387,cc244f1b-cd2d-4dbf-9b09-133563ab9910,scoring-model-1,PH,0,partner-d,false
57263781,2023-08-20 03:50:41.387,cc244f1b-cd2d-4dbf-9b09-133563ab9910,scoring-model-1,PH,1,partner-a,false
57263781,2023-08-20 03:50:41.387,cc244f1b-cd2d-4dbf-9b09-133563ab9910,scoring-model-1,PH,2,partner-c,false
57263812,2023-08-20 03:50:58.038,a76f2a90-125a-47c8-8320-32222dd330d2,scoring-model-1,PH,0,partner-b,false
57263812,2023-08-20 03:50:58.038,a76f2a90-125a-47c8-8320-32222dd330d2,scoring-model-1,PH,1,partner-d,false
57263812,2023-08-20 03:50:58.038,a76f2a90-125a-47c8-8320-32222dd330d2,scoring-model-1,PH,2,partner-c,false
57263812,2023-08-20 03:50:58.038,a76f2a90-125a-47c8-8320-32222dd330d2,scoring-model-1,PH,3,partner-a,false
57263822,2023-08-20 03:51:04.713,644ffd7e-9e9b-4b19-a241-f577ffa7c4e9,scoring-model-1,PH,0,partner-a,false
57263822,2023-08-20 03:51:04.713,644ffd7e-9e9b-4b19-a241-f577ffa7c4e9,scoring-model-1,PH,1,partner-d,false
57263822,2023-08-20 03:51:04.713,644ffd7e-9e9b-4b19-a241-f577ffa7c4e9,scoring-model-1,PH,2,partner-c,false
57263826,2023-08-20 03:51:07.898,bf5054e1-5dc3-4da6-a0b0-41ffbba7ceaa,scoring-model-1,PH,0,partner-b,false
57263826,2023-08-20 03:51:07.898,bf5054e1-5dc3-4da6-a0b0-41ffbba7ceaa,scoring-model-1,PH,1,partner-d,false
57263826,2023-08-20 03:51:07.898,bf5054e1-5dc3-4da6-a0b0-41ffbba7ceaa,scoring-model-1,PH,2,partner-a,false
57263844,2023-08-20 03:51:17.479,00408693-093d-4b66-b313-22f46e4d84c1,scoring-model-1,PH,0,partner-b,false
57263844,2023-08-20 03:51:17.479,00408693-093d-4b66-b313-22f46e4d84c1,scoring-model-1,PH,1,partner-a,false
57263844,2023-08-20 03:51:17.479,00408693-093d-4b66-b313-22f46e4d84c1,scoring-model-1,PH,2,partner-c,false
57263860,2023-08-20 03:51:28.043,d1760da1-998a-488a-a8d4-5bf2e85de05b,scoring-model-1,PH,0,partner-d,false
57263860,2023-08-20 03:51:28.043,d1760da1-998a-488a-a8d4-5bf2e85de05b,scoring-model-1,PH,1,partner-c,false
57263866,2023-08-20 03:51:30.616,ee2bd6a1-c679-4131-8880-2e593ea7214e,scoring-model-1,PH,0,partner-b,false
57263866,2023-08-20 03:51:30.616,ee2bd6a1-c679-4131-8880-2e593ea7214e,scoring-model-1,PH,1,partner-d,false
57263866,2023-08-20 03:51:30.616,ee2bd6a1-c679-4131-8880-2e593ea7214e,scoring-model-1,PH,2,partner-c,false
57263866,2023-08-20 03:51:30.616,ee2bd6a1-c679-4131-8880-2e593ea7214e,scoring-model-1,PH,3,partner-a,false
57263885,2023-08-20 03:51:40.875,3fbed473-4969-49da-8e00-756702172a77,scoring-model-1,PH,0,partner-b,false
57263885,2023-08-20 03:51:40.875,3fbed473-4969-49da-8e00-756702172a77,scoring-model-1,PH,1,partner-d,false
57263890,2023-08-20 03:51:43.312,644ffd7e-9e9b-4b19-a241-f577ffa7c4e9,scoring-model-1,PH,0,partner-d,false
57263890,2023-08-20 03:51:43.312,644ffd7e-9e9b-4b19-a241-f577ffa7c4e9,scoring-model-1,PH,1,partner-a,false
57263890,2023-08-20 03:51:43.312,644ffd7e-9e9b-4b19-a241-f577ffa7c4e9,scoring-model-1,PH,2,partner-c,false
57263924,2023-08-20 03:51:59.436,389209a2-ad9c-47ea-b0d0-99eace4f615b,scoring-model-1,PH,0,partner-d,false
57263928,2023-08-20 03:52:04.076,e14bae18-8d27-451f-84f2-d8803a5ed28a,scoring-model-1,PH,0,partner-d,false
57263929,2023-08-20 03:52:04.202,97bc0da1-6a26-45b5-9933-a84515950ad3,scoring-model-3,PH,0,partner-b,false
57263929,2023-08-20 03:52:04.202,97bc0da1-6a26-45b5-9933-a84515950ad3,scoring-model-3,PH,1,partner-d,false
57263940,2023-08-20 03:52:09.563,c83f5c9c-38d1-452e-a497-69be9e2a5827,scoring-model-1,PH,0,partner-b,false
57263940,2023-08-20 03:52:09.563,c83f5c9c-38d1-452e-a497-69be9e2a5827,scoring-model-1,PH,1,partner-d,false
57263940,2023-08-20 03:52:09.563,c83f5c9c-38d1-452e-a497-69be9e2a5827,scoring-model-1,PH,2,partner-c,false
57263945,2023-08-20 03:52:12.252,3fbed473-4969-49da-8e00-756702172a77,scoring-model-1,PH,0,partner-b,false
57263945,2023-08-20 03:52:12.252,3fbed473-4969-49da-8e00-756702172a77,scoring-model-1,PH,1,partner-d,false
57263958,2023-08-20 03:52:18.510,a981cc96-d44e-4c4d-bf6c-cf4e7bb3c2fc,scoring-model-1,PH,0,partner-b,false
57263958,2023-08-20 03:52:18.510,a981cc96-d44e-4c4d-bf6c-cf4e7bb3c2fc,scoring-model-1,PH,1,partner-d,false
57263958,2023-08-20 03:52:18.510,a981cc96-d44e-4c4d-bf6c-cf4e7bb3c2fc,scoring-model-1,PH,2,partner-c,false
57263958,2023-08-20 03:52:18.510,a981cc96-d44e-4c4d-bf6c-cf4e7bb3c2fc,scoring-model-1,PH,3,partner-a,false
57263970,2023-08-20 03:52:28.774,c9aa38ea-0bac-4a30-9f7b-cfe9ea665d04,scoring-model-1,PH,0,partner-b,false
57263970,2023-08-20 03:52:28.774,c9aa38ea-0bac-4a30-9f7b-cfe9ea665d04,scoring-model-1,PH,1,partner-a,false
57263970,2023-08-20 03:52:28.774,c9aa38ea-0bac-4a30-9f7b-cfe9ea665d04,scoring-model-1,PH,2,partner-d,false
57263970,2023-08-20 03:52:28.774,c9aa38ea-0bac-4a30-9f7b-cfe9ea665d04,scoring-model-1,PH,3,partner-c,false
57264001,2023-08-20 03:52:42.409,05bddfbe-6ab6-4aba-b5eb-47036e7a80d2,scoring-model-1,PH,0,partner-b,false
57264001,2023-08-20 03:52:42.409,05bddfbe-6ab6-4aba-b5eb-47036e7a80d2,scoring-model-1,PH,1,partner-d,false
57264001,2023-08-20 03:52:42.409,05bddfbe-6ab6-4aba-b5eb-47036e7a80d2,scoring-model-1,PH,2,partner-a,false
57264001,2023-08-20 03:52:42.409,05bddfbe-6ab6-4aba-b5eb-47036e7a80d2,scoring-model-1,PH,3,partner-c,false
57264001,2023-08-20 03:52:42.409,05bddfbe-6ab6-4aba-b5eb-47036e7a80d2,scoring-model-1,PH,4,partner-i,false
57264024,2023-08-20 03:52:53.138,8670183c-0628-4474-9157-a7596e57cbf2,scoring-model-3,PH,0,partner-d,false
57264024,2023-08-20 03:52:53.138,8670183c-0628-4474-9157-a7596e57cbf2,scoring-model-3,PH,1,partner-c,false
57264044,2023-08-20 03:53:07.169,8b4dc990-b40f-48d4-92f0-72a8a184bdac,scoring-model-3,PH,0,partner-a,false
57264044,2023-08-20 03:53:07.169,8b4dc990-b40f-48d4-92f0-72a8a184bdac,scoring-model-3,PH,1,partner-d,false
57264044,2023-08-20 03:53:07.169,8b4dc990-b40f-48d4-92f0-72a8a184bdac,scoring-model-3,PH,2,partner-b,false
57264044,2023-08-20 03:53:07.169,8b4dc990-b40f-48d4-92f0-72a8a184bdac,scoring-model-3,PH,3,partner-c,false
57264045,2023-08-20 03:53:07.424,0411fb33-bda1-46a1-9afa-dd3ebeb2fdf2,scoring-model-3,PH,0,partner-b,false
57264045,2023-08-20 03:53:07.424,0411fb33-bda1-46a1-9afa-dd3ebeb2fdf2,scoring-model-3,PH,1,partner-a,false
57264045,2023-08-20 03:53:07.424,0411fb33-bda1-46a1-9afa-dd3ebeb2fdf2,scoring-model-3,PH,2,partner-c,false
57264045,2023-08-20 03:53:07.424,0411fb33-bda1-46a1-9afa-dd3ebeb2fdf2,scoring-model-3,PH,3,partner-d,false
57264052,2023-08-20 03:53:09.776,c9c2c092-57e5-4138-b6f0-234487d3b737,scoring-model-1,PH,0,partner-b,false
57264052,2023-08-20 03:53:09.776,c9c2c092-57e5-4138-b6f0-234487d3b737,scoring-model-1,PH,1,partner-i,false
57264052,2023-08-20 03:53:09.776,c9c2c092-57e5-4138-b6f0-234487d3b737,scoring-model-1,PH,2,partner-a,false
57264074,2023-08-20 03:53:23.683,143637c7-d6e5-4c3d-a81f-989bf1cf3902,scoring-model-3,PH,0,partner-b,false
57264074,2023-08-20 03:53:23.683,143637c7-d6e5-4c3d-a81f-989bf1cf3902,scoring-model-3,PH,1,partner-a,false
57264080,2023-08-20 03:53:27.338,17adabd5-5a78-48f8-a620-b61996eeb62f,scoring-model-1,PH,0,partner-b,false
57264080,2023-08-20 03:53:27.338,17adabd5-5a78-48f8-a620-b61996eeb62f,scoring-model-1,PH,1,partner-a,false
57264080,2023-08-20 03:53:27.338,17adabd5-5a78-48f8-a620-b61996eeb62f,scoring-model-1,PH,2,partner-i,false
57264093,2023-08-20 03:53:30.356,8670183c-0628-4474-9157-a7596e57cbf2,scoring-model-3,PH,0,partner-d,false
57264093,2023-08-20 03:53:30.356,8670183c-0628-4474-9157-a7596e57cbf2,scoring-model-3,PH,1,partner-c,false
57264106,2023-08-20 03:53:37.984,de7e2643-ff49-403b-b07d-030358bfba28,scoring-model-3,PH,0,partner-d,false
57264107,2023-08-20 03:53:38.312,828dcbcb-1e82-4f68-9e6b-30bd1efedadc,scoring-model-1,PH,0,partner-b,false
57264107,2023-08-20 03:53:38.312,828dcbcb-1e82-4f68-9e6b-30bd1efedadc,scoring-model-1,PH,1,partner-c,false
57264107,2023-08-20 03:53:38.312,828dcbcb-1e82-4f68-9e6b-30bd1efedadc,scoring-model-1,PH,2,partner-d,false
57264107,2023-08-20 03:53:38.312,828dcbcb-1e82-4f68-9e6b-30bd1efedadc,scoring-model-1,PH,3,partner-a,false
57264108,2023-08-20 03:53:38.524,b035083c-19fa-4ec6-b9c6-43f839871629,scoring-model-1,PH,0,partner-b,false
57264108,2023-08-20 03:53:38.524,b035083c-19fa-4ec6-b9c6-43f839871629,scoring-model-1,PH,1,partner-a,false
57264109,2023-08-20 03:53:40.360,ed227e93-1f53-42df-a849-5d8aa446506a,scoring-model-3,PH,0,partner-b,false
57264109,2023-08-20 03:53:40.360,ed227e93-1f53-42df-a849-5d8aa446506a,scoring-model-3,PH,1,partner-c,false
57264109,2023-08-20 03:53:40.360,ed227e93-1f53-42df-a849-5d8aa446506a,scoring-model-3,PH,2,partner-d,false
57264125,2023-08-20 03:53:49.270,07578b64-5fd8-4ee3-b656-2d919daa303b,scoring-model-1,PH,0,partner-b,false
57264125,2023-08-20 03:53:49.270,07578b64-5fd8-4ee3-b656-2d919daa303b,scoring-model-1,PH,1,partner-i,false
57264125,2023-08-20 03:53:49.270,07578b64-5fd8-4ee3-b656-2d919daa303b,scoring-model-1,PH,2,partner-c,false
57264125,2023-08-20 03:53:49.270,07578b64-5fd8-4ee3-b656-2d919daa303b,scoring-model-1,PH,3,partner-a,false
57264132,2023-08-20 03:53:51.483,36c51c5e-0c74-4a7a-baf2-d4b745e169a9,scoring-model-1,PH,0,partner-b,false
57264132,2023-08-20 03:53:51.483,36c51c5e-0c74-4a7a-baf2-d4b745e169a9,scoring-model-1,PH,1,partner-c,false
57264132,2023-08-20 03:53:51.483,36c51c5e-0c74-4a7a-baf2-d4b745e169a9,scoring-model-1,PH,2,partner-d,false
57264132,2023-08-20 03:53:51.483,36c51c5e-0c74-4a7a-baf2-d4b745e169a9,scoring-model-1,PH,3,partner-a,false
57264134,2023-08-20 03:53:53.647,c6a15819-4a25-4eb5-86e3-75870c7986f6,scoring-model-1,PH,0,partner-d,false
57264134,2023-08-20 03:53:53.647,c6a15819-4a25-4eb5-86e3-75870c7986f6,scoring-model-1,PH,1,partner-a,false
57264141,2023-08-20 03:53:55.296,25cce6b8-9060-49fb-b8c2-0d5db22597af,scoring-model-1,PH,0,partner-b,false
57264141,2023-08-20 03:53:55.296,25cce6b8-9060-49fb-b8c2-0d5db22597af,scoring-model-1,PH,1,partner-a,false
57264142,2023-08-20 03:53:55.551,0fb13223-50c1-49ff-aecb-0a46c2b085b8,scoring-model-3,PH,0,partner-b,false
57264142,2023-08-20 03:53:55.551,0fb13223-50c1-49ff-aecb-0a46c2b085b8,scoring-model-3,PH,1,partner-d,false
57264142,2023-08-20 03:53:55.551,0fb13223-50c1-49ff-aecb-0a46c2b085b8,scoring-model-3,PH,2,partner-c,false
57264142,2023-08-20 03:53:55.551,0fb13223-50c1-49ff-aecb-0a46c2b085b8,scoring-model-3,PH,3,partner-a,false
57264148,2023-08-20 03:53:58.176,8b8199dc-1c9a-4f2e-83f7-44c11ce3a409,scoring-model-1,PH,0,partner-b,false
57264148,2023-08-20 03:53:58.176,8b8199dc-1c9a-4f2e-83f7-44c11ce3a409,scoring-model-1,PH,1,partner-c,false
57264182,2023-08-20 03:54:17.157,ca48b24e-8018-4a86-9057-14a626aa0f2d,scoring-model-1,PH,0,partner-b,false
57264182,2023-08-20 03:54:17.157,ca48b24e-8018-4a86-9057-14a626aa0f2d,scoring-model-1,PH,1,partner-i,false
57264182,2023-08-20 03:54:17.157,ca48b24e-8018-4a86-9057-14a626aa0f2d,scoring-model-1,PH,2,partner-d,false
57264182,2023-08-20 03:54:17.157,ca48b24e-8018-4a86-9057-14a626aa0f2d,scoring-model-1,PH,3,partner-a,false
57264194,2023-08-20 03:54:23.650,6aef586b-d2a9-4c3f-ba5b-81eb8aa46033,scoring-model-1,PH,0,partner-b,false
57264194,2023-08-20 03:54:23.650,6aef586b-d2a9-4c3f-ba5b-81eb8aa46033,scoring-model-1,PH,1,partner-d,false
57264194,2023-08-20 03:54:23.650,6aef586b-d2a9-4c3f-ba5b-81eb8aa46033,scoring-model-1,PH,2,partner-a,false
57264237,2023-08-20 03:54:47.048,aea8919c-c7e4-43db-88d4-641f53f29c63,scoring-model-1,PH,0,partner-a,false
57264237,2023-08-20 03:54:47.048,aea8919c-c7e4-43db-88d4-641f53f29c63,scoring-model-1,PH,1,partner-c,false
57264285,2023-08-20 03:55:08.268,eca2ccc9-327f-43bc-b097-4501d1219979,scoring-model-2,PH,0,partner-b,false
57264285,2023-08-20 03:55:08.268,eca2ccc9-327f-43bc-b097-4501d1219979,scoring-model-2,PH,1,partner-c,false
57264290,2023-08-20 03:55:09.955,46fc3d92-df4d-4cff-89be-fff70350606c,scoring-model-1,PH,0,partner-a,false
57264294,2023-08-20 03:55:11.663,e3431402-aeeb-41d0-a018-4c5e00127352,scoring-model-3,PH,0,partner-b,false
57264294,2023-08-20 03:55:11.663,e3431402-aeeb-41d0-a018-4c5e00127352,scoring-model-3,PH,1,partner-a,false
57264294,2023-08-20 03:55:11.663,e3431402-aeeb-41d0-a018-4c5e00127352,scoring-model-3,PH,2,partner-d,false
57264294,2023-08-20 03:55:11.663,e3431402-aeeb-41d0-a018-4c5e00127352,scoring-model-3,PH,3,partner-c,false
57264299,2023-08-20 03:55:16.446,b6551faa-8bfd-4352-9634-bc9177fed0dd,scoring-model-1,PH,0,partner-b,false
57264299,2023-08-20 03:55:16.446,b6551faa-8bfd-4352-9634-bc9177fed0dd,scoring-model-1,PH,1,partner-c,false
57264347,2023-08-20 03:55:35.239,d60232e5-3169-4a9a-a2e4-f93bf36806c3,scoring-model-3,PH,0,partner-a,false
57264347,2023-08-20 03:55:35.239,d60232e5-3169-4a9a-a2e4-f93bf36806c3,scoring-model-3,PH,1,partner-d,false
57264351,2023-08-20 03:55:37.145,a981cc96-d44e-4c4d-bf6c-cf4e7bb3c2fc,scoring-model-1,PH,0,partner-b,false
57264351,2023-08-20 03:55:37.145,a981cc96-d44e-4c4d-bf6c-cf4e7bb3c2fc,scoring-model-1,PH,1,partner-d,false
57264351,2023-08-20 03:55:37.145,a981cc96-d44e-4c4d-bf6c-cf4e7bb3c2fc,scoring-model-1,PH,2,partner-c,false
57264351,2023-08-20 03:55:37.145,a981cc96-d44e-4c4d-bf6c-cf4e7bb3c2fc,scoring-model-1,PH,3,partner-a,false
57264355,2023-08-20 03:55:39.380,b9fcda7a-0c05-416a-b9d9-da565fb3842e,scoring-model-1,PH,0,partner-d,false
57264355,2023-08-20 03:55:39.380,b9fcda7a-0c05-416a-b9d9-da565fb3842e,scoring-model-1,PH,1,partner-a,false
57264360,2023-08-20 03:55:44.190,b3914bc8-f480-45b6-8878-77d1588d9b50,scoring-model-1,PH,0,partner-d,false
57264360,2023-08-20 03:55:44.190,b3914bc8-f480-45b6-8878-77d1588d9b50,scoring-model-1,PH,1,partner-a,false
57264360,2023-08-20 03:55:44.190,b3914bc8-f480-45b6-8878-77d1588d9b50,scoring-model-1,PH,2,partner-c,false
57264400,2023-08-20 03:56:03.344,cd1aaaf8-1daf-44be-8725-55d45331e758,scoring-model-3,PH,0,partner-b,false
57264400,2023-08-20 03:56:03.344,cd1aaaf8-1daf-44be-8725-55d45331e758,scoring-model-3,PH,1,partner-a,false
57264400,2023-08-20 03:56:03.344,cd1aaaf8-1daf-44be-8725-55d45331e758,scoring-model-3,PH,2,partner-d,false
57264428,2023-08-20 03:56:16.124,beabc638-79a6-457e-841e-dcec6562700f,scoring-model-1,PH,0,partner-d,false
57264483,2023-08-20 03:56:38.495,e1724deb-d758-4481-850a-fc9a42de57a6,scoring-model-3,PH,0,partner-a,false
57264483,2023-08-20 03:56:38.495,e1724deb-d758-4481-850a-fc9a42de57a6,scoring-model-3,PH,1,partner-b,false
57264483,2023-08-20 03:56:38.495,e1724deb-d758-4481-850a-fc9a42de57a6,scoring-model-3,PH,2,partner-c,false
57264483,2023-08-20 03:56:38.495,e1724deb-d758-4481-850a-fc9a42de57a6,scoring-model-3,PH,3,partner-d,false
57264487,2023-08-20 03:56:42.583,2f0edf69-ce35-43d1-9df2-65aa6de6bb4a,scoring-model-1,PH,0,partner-d,false
57264487,2023-08-20 03:56:42.583,2f0edf69-ce35-43d1-9df2-65aa6de6bb4a,scoring-model-1,PH,1,partner-a,false
57264494,2023-08-20 03:56:44.488,7c49e0e9-fb05-4141-8455-ca286e19ac5c,scoring-model-1,PH,0,partner-b,false
57264494,2023-08-20 03:56:44.488,7c49e0e9-fb05-4141-8455-ca286e19ac5c,scoring-model-1,PH,1,partner-i,false
57264494,2023-08-20 03:56:44.488,7c49e0e9-fb05-4141-8455-ca286e19ac5c,scoring-model-1,PH,2,partner-d,false
57264494,2023-08-20 03:56:44.488,7c49e0e9-fb05-4141-8455-ca286e19ac5c,scoring-model-1,PH,3,partner-a,false
57264494,2023-08-20 03:56:44.488,7c49e0e9-fb05-4141-8455-ca286e19ac5c,scoring-model-1,PH,4,partner-c,false
57264499,2023-08-20 03:56:47.250,bc3b38cc-37da-40e2-84fd-444642c6b257,scoring-model-1,PH,0,partner-b,false
57264499,2023-08-20 03:56:47.250,bc3b38cc-37da-40e2-84fd-444642c6b257,scoring-model-1,PH,1,partner-c,false
57264499,2023-08-20 03:56:47.250,bc3b38cc-37da-40e2-84fd-444642c6b257,scoring-model-1,PH,2,partner-d,false
57264499,2023-08-20 03:56:47.250,bc3b38cc-37da-40e2-84fd-444642c6b257,scoring-model-1,PH,3,partner-a,false
57264505,2023-08-20 03:56:51.433,a400ec97-40f7-4e06-b541-a6736f6b035d,scoring-model-3,PH,0,partner-b,false
57264505,2023-08-20 03:56:51.433,a400ec97-40f7-4e06-b541-a6736f6b035d,scoring-model-3,PH,1,partner-d,false
57264505,2023-08-20 03:56:51.433,a400ec97-40f7-4e06-b541-a6736f6b035d,scoring-model-3,PH,2,partner-i,false
57264540,2023-08-20 03:57:09.845,5977d424-47c7-40ac-b038-8436c1be4fc5,scoring-model-3,PH,0,partner-a,false
57264540,2023-08-20 03:57:09.845,5977d424-47c7-40ac-b038-8436c1be4fc5,scoring-model-3,PH,1,partner-b,false
57264540,2023-08-20 03:57:09.845,5977d424-47c7-40ac-b038-8436c1be4fc5,scoring-model-3,PH,2,partner-d,false
57264569,2023-08-20 03:57:25.260,07135cd4-5977-4efa-ae9f-1ba1857064c7,scoring-model-1,PH,0,partner-b,false
57264569,2023-08-20 03:57:25.260,07135cd4-5977-4efa-ae9f-1ba1857064c7,scoring-model-1,PH,1,partner-d,false
57264569,2023-08-20 03:57:25.260,07135cd4-5977-4efa-ae9f-1ba1857064c7,scoring-model-1,PH,2,partner-c,false
57264594,2023-08-20 03:57:37.026,eca2ccc9-327f-43bc-b097-4501d1219979,scoring-model-2,PH,0,partner-b,false
57264594,2023-08-20 03:57:37.026,eca2ccc9-327f-43bc-b097-4501d1219979,scoring-model-2,PH,1,partner-c,false
57264634,2023-08-20 03:57:58.542,d7015b01-243d-4012-a308-9ef831b0d691,scoring-model-3,PH,0,partner-b,false
57264634,2023-08-20 03:57:58.542,d7015b01-243d-4012-a308-9ef831b0d691,scoring-model-3,PH,1,partner-a,false
57264634,2023-08-20 03:57:58.542,d7015b01-243d-4012-a308-9ef831b0d691,scoring-model-3,PH,2,partner-d,false
57264634,2023-08-20 03:57:58.542,d7015b01-243d-4012-a308-9ef831b0d691,scoring-model-3,PH,3,partner-c,false
57264637,2023-08-20 03:57:59.476,f4cd5454-6144-4aef-a6f1-c1cdc17b79a7,scoring-model-1,PH,0,partner-d,false
57264637,2023-08-20 03:57:59.476,f4cd5454-6144-4aef-a6f1-c1cdc17b79a7,scoring-model-1,PH,1,partner-a,false
57264641,2023-08-20 03:58:00.761,cbeda653-cc4e-4e62-8b09-f1de57db0ba5,scoring-model-1,PH,0,partner-b,false
57264641,2023-08-20 03:58:00.761,cbeda653-cc4e-4e62-8b09-f1de57db0ba5,scoring-model-1,PH,1,partner-a,false
57264641,2023-08-20 03:58:00.761,cbeda653-cc4e-4e62-8b09-f1de57db0ba5,scoring-model-1,PH,2,partner-d,false
57264641,2023-08-20 03:58:00.761,cbeda653-cc4e-4e62-8b09-f1de57db0ba5,scoring-model-1,PH,3,partner-c,false
57264709,2023-08-20 03:58:35.156,7d8b07eb-c2ee-43a0-9667-c3f4d810c1c6,scoring-model-1,PH,0,partner-b,false
57264709,2023-08-20 03:58:35.156,7d8b07eb-c2ee-43a0-9667-c3f4d810c1c6,scoring-model-1,PH,1,partner-a,false
57264709,2023-08-20 03:58:35.156,7d8b07eb-c2ee-43a0-9667-c3f4d810c1c6,scoring-model-1,PH,2,partner-c,false
57264709,2023-08-20 03:58:35.156,7d8b07eb-c2ee-43a0-9667-c3f4d810c1c6,scoring-model-1,PH,3,partner-d,false
57264736,2023-08-20 03:58:53.009,12b56608-30c0-42e9-a866-67ca6a875bd3,scoring-model-1,PH,0,partner-b,false
57264736,2023-08-20 03:58:53.009,12b56608-30c0-42e9-a866-67ca6a875bd3,scoring-model-1,PH,1,partner-d,false
57264736,2023-08-20 03:58:53.009,12b56608-30c0-42e9-a866-67ca6a875bd3,scoring-model-1,PH,2,partner-a,false
57264736,2023-08-20 03:58:53.009,12b56608-30c0-42e9-a866-67ca6a875bd3,scoring-model-1,PH,3,partner-c,false
57264745,2023-08-20 03:58:58.998,380d2691-a2c2-44ff-879b-932e3375d1c1,scoring-model-1,PH,0,partner-b,false
57264745,2023-08-20 03:58:58.998,380d2691-a2c2-44ff-879b-932e3375d1c1,scoring-model-1,PH,1,partner-a,false
57264745,2023-08-20 03:58:58.998,380d2691-a2c2-44ff-879b-932e3375d1c1,scoring-model-1,PH,2,partner-d,false
57264745,2023-08-20 03:58:58.998,380d2691-a2c2-44ff-879b-932e3375d1c1,scoring-model-1,PH,3,partner-c,false
57264763,2023-08-20 03:59:05.692,d1760da1-998a-488a-a8d4-5bf2e85de05b,scoring-model-1,PH,0,partner-d,false
57264763,2023-08-20 03:59:05.692,d1760da1-998a-488a-a8d4-5bf2e85de05b,scoring-model-1,PH,1,partner-c,false
57264771,2023-08-20 03:59:09.033,300e61da-8a7e-40c0-b8e6-619f674342f1,scoring-model-1,PH,0,partner-b,false
57264771,2023-08-20 03:59:09.033,300e61da-8a7e-40c0-b8e6-619f674342f1,scoring-model-1,PH,1,partner-a,false
57264771,2023-08-20 03:59:09.033,300e61da-8a7e-40c0-b8e6-619f674342f1,scoring-model-1,PH,2,partner-d,false
57264771,2023-08-20 03:59:09.033,300e61da-8a7e-40c0-b8e6-619f674342f1,scoring-model-1,PH,3,partner-c,false
57264785,2023-08-20 03:59:15.412,1b83aa55-37f8-4446-923a-ab62981f3a89,scoring-model-1,PH,0,partner-b,false
57264785,2023-08-20 03:59:15.412,1b83aa55-37f8-4446-923a-ab62981f3a89,scoring-model-1,PH,1,partner-a,false
57264785,2023-08-20 03:59:15.412,1b83aa55-37f8-4446-923a-ab62981f3a89,scoring-model-1,PH,2,partner-d,false
57264785,2023-08-20 03:59:15.412,1b83aa55-37f8-4446-923a-ab62981f3a89,scoring-model-1,PH,3,partner-c,false
57264788,2023-08-20 03:59:17.262,cae4557a-7554-41fb-971f-feedb49c7f68,scoring-model-1,PH,0,partner-d,false
57264788,2023-08-20 03:59:17.262,cae4557a-7554-41fb-971f-feedb49c7f68,scoring-model-1,PH,1,partner-a,false
